amount,log_amount,amount_zscore,amount_vs_user_avg,amount_vs_user_std,is_high_amount,is_very_high_amount,user_tx_count,user_tx_last_hour,user_tx_last_day,velocity_ratio,hour,day_of_week,is_weekend,is_night,is_business_hours,merchant_risk_score,is_high_risk_location,is_high_risk_category,is_new_merchant,amount_x_merchant_risk,amount_x_night,is_fraud,user_id,merchant_Amazon,merchant_Casino Royal,merchant_CryptoBridge,merchant_McDonald's,merchant_Netflix,merchant_PawnShop Plus,merchant_Shell Gas,merchant_Starbucks,merchant_Target,merchant_Uber,merchant_Unknown Vendor,merchant_Walmart,merchant_Wire Transfer Co,category_clothing,category_crypto,category_electronics,category_food,category_gambling,category_healthcare,category_retail,category_travel,category_utilities,"location_Austin, US","location_Chicago, US","location_New York, US","location_San Francisco, US","location_Seattle, US",location_Unknown Location,location_anonymous,location_offshore
-0.7006881271442784,-0.47530265075469086,-0.7006874232808938,-1.4756019643876277,-0.6565646538885029,-0.7548898679382681,0.0,0.0024161473970092176,1.306831927704176,-1.2939273640903335,-0.3988834518123445,-0.9309146447894611,0.36417773054740116,-0.43372665571900015,1.0647594376329563,-0.5686253632272635,-0.23928933151865364,-0.8579691784155834,-0.826741606248097,1.1552620266392177,-0.5211866853591048,-0.18959909429975505,0,USR-0075,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
-0.36418949225355546,-0.020305971188485226,-0.36418883371814814,-0.10870624642458983,1.0181548840926022,-0.7548898679382681,0.0,0.6967762638272096,0.33947706609922934,1.7203986782253702,0.4266170861388744,-0.7438963675264608,1.9771696473419929,2.305599590927317,1.0647594376329563,-0.5686253632272635,-1.190681681863458,1.1655430348287172,1.2095677687472157,1.1552620266392177,-0.6974594475015363,0.19917473983462872,0,USR-0088,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0.4875076757078942,0.6956557460793286,0.4874914449099538,0.5271617938818671,0.4011882378527071,1.324696545114812,0.0,0.20564349854731176,-1.595232657110664,-1.2939273640903335,0.1411030571036801,0.7522498505775413,0.9018417028122651,-0.43372665571900015,-0.9391792781128837,1.758627146570541,-0.9772330457054419,-0.8579691784155834,1.2095677687472157,-0.8656044922632039,-0.4925755086059787,-0.5916292246728186,0,USR-0117,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.2112721664477811,0.1420137808881639,-0.2112715285110699,-0.9974180346003211,1.771348775497274,-0.7548898679382681,0.0,-0.6072659060538984,0.5329480384202187,-0.45661457455819365,-1.1336471537738841,-0.5568780902634605,-1.2488141862471906,-0.43372665571900015,1.0647594376329563,-0.5686253632272635,0.605192445392729,1.1655430348287172,-0.826741606248097,1.1552620266392177,0.14622134992601532,0.3758478341501343,1,USR-0100,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.16284387338050704,0.1893936004132396,-0.16282646736165765,-0.5605119607496577,0.29402858958614725,-0.7548898679382681,0.0,-0.7935576446083424,-0.24093585086373864,-0.9590022482774776,-1.199482527255118,2.8094509004705444,1.439505675077129,2.305599590927317,-0.9391792781128837,-0.5686253632272635,-1.1992494281664847,-0.8579691784155834,-0.826741606248097,-0.8656044922632039,-0.6964824804904539,-0.5916292246728186,0,USR-0104,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.15651984619437534,0.19541008543229618,-0.1565192156330639,-0.09371657791106511,1.0135797942144567,-0.7548898679382681,0.0,-0.06532630298642497,-1.4017616847896746,-1.1264648061839055,1.257916594811238,2.8094509004705444,1.439505675077129,2.305599590927317,-0.9391792781128837,-0.5686253632272635,-0.5864693121456535,-0.8579691784155834,-0.826741606248097,-0.8656044922632039,-0.3911105061692823,-0.5916292246728186,0,USR-0152,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0.9474171010717504,0.9602557434799509,0.947384033716147,1.0843903420167695,1.290333291412267,1.324696545114812,0.0,0.5274201378686242,-1.014819740147696,-0.9590022482774776,-1.0577488605118404,-0.9309146447894611,0.9018417028122651,-0.43372665571900015,1.0647594376329563,-0.5686253632272635,0.16898240535601577,1.1655430348287172,1.2095677687472157,1.1552620266392177,0.8515915319274788,1.714501187656124,1,USR-0131,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
-0.903207968571781,-0.858352196968003,-0.9031904628223428,0.7076229982984455,0.22603328829371103,-0.7548898679382681,0.0,1.2895227046822588,-0.04746487854274931,-0.7915396903710497,0.6817717978692511,-0.5568780902634605,0.9018417028122651,-0.43372665571900015,1.0647594376329563,-0.5686253632272635,1.2727316356111662,1.1655430348287172,1.2095677687472157,1.1552620266392177,-0.5111378818165435,-0.423561094582421,0,USR-0150,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.4047672688139073,-0.06718441696197287,-0.4047833794181404,0.01296664844645316,-0.6352668216971368,-0.7548898679382681,0.0,-0.9798493831627865,-1.595232657110664,-1.1264648061839055,-1.0589427662485467,-1.1179329220524614,-1.2488141862471906,-0.43372665571900015,1.0647594376329563,-0.5686253632272635,-1.1992494281664847,-0.8579691784155834,-0.826741606248097,-0.8656044922632039,-0.7015068822617345,0.15227380869777885,0,USR-0053,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1.3630751107406052,1.1590504359846343,1.363058761999539,1.0759277063394643,1.310566231994065,1.324696545114812,0.0,1.0354885157443805,-0.24093585086373864,0.3806982149739463,1.2928809771004945,-0.5568780902634605,1.439505675077129,2.305599590927317,1.0647594376329563,-0.5686253632272635,-0.7935852662536061,1.1655430348287172,-0.826741606248097,-0.8656044922632039,-0.1183971433614351,2.1947512180574216,0,USR-0002,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.9706418924132917,-1.0172876762214313,-0.970624377580181,0.2467244520222306,0.8688728566031179,-0.7548898679382681,0.0,-1.2846904098882403,-1.014819740147696,-0.28915201665176565,-1.028583448943729,0.5652315733145411,-1.2488141862471906,-0.43372665571900015,-0.9391792781128837,1.758627146570541,-0.4370925179059249,1.1655430348287172,-0.826741606248097,-0.8656044922632039,-0.6800136080179228,-0.5916292246728186,0,USR-0088,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.7725965670884785,1.9305392962408303,3.7726302175903177,1.438875746052827,-1.3309171257551353,1.324696545114812,0.0,-0.5564590682663229,-1.4017616847896746,0.5481607728803742,-0.443057964070478,0.19119501878854056,-0.7111502139823267,-0.43372665571900015,-0.9391792781128837,-0.5686253632272635,-1.1150620079715254,-0.8579691784155834,-0.826741606248097,-0.8656044922632039,-0.3880400384201663,-0.5916292246728186,0,USR-0158,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-1.3224389697277605,-2.5471043357546366,-1.322421407505899,-0.3184715775748156,-0.08570387029991754,-0.7548898679382681,0.0,-1.2508191846965233,-0.24093585086373864,1.3854735624125143,-0.6475569609720301,-0.7438963675264608,-0.17348624171746274,-0.43372665571900015,1.0647594376329563,-0.5686253632272635,0.6361108342253912,1.1655430348287172,-0.826741606248097,-0.8656044922632039,-1.001156621232281,-0.9079198015957071,0,USR-0038,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
-0.6689337943502536,-0.42453855840639443,-0.6689498693699908,0.64541362326634,-0.2774238004521985,-0.7548898679382681,0.0,2.220981397454479,-0.8213487678267066,-1.1264648061839055,0.23388658864199893,1.126286405103542,-1.2488141862471906,-0.43372665571900015,-0.9391792781128837,1.758627146570541,-0.028075759613601075,-0.8579691784155834,-0.826741606248097,-0.8656044922632039,-0.45866079664983395,-0.5916292246728186,0,USR-0130,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.8946529185321861,-0.8395506812834483,-0.8946689631464766,0.15597618858899984,-0.10723834507118792,-0.7548898679382681,0.0,-0.9459781579710693,-0.434406823184728,0.04577309916109033,-0.03491276007930738,0.5652315733145411,-0.17348624171746274,-0.43372665571900015,-0.9391792781128837,1.758627146570541,-1.1992494281664847,-0.8579691784155834,1.2095677687472157,1.1552620266392177,-0.711695252520165,-0.5916292246728186,0,USR-0192,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0.004331869157924877,0.3403070996412592,0.004315703446078967,-0.4515780334141327,-0.6841729548773112,-0.7548898679382681,0.0,-0.6750083564373326,-1.4017616847896746,-1.1264648061839055,-0.7770104544234713,-0.5568780902634605,-0.7111502139823267,-0.43372665571900015,1.0647594376329563,-0.5686253632272635,1.0663607029208682,-0.8579691784155834,-0.826741606248097,1.1552620266392177,0.639031423659131,0.6249266634769088,0,USR-0188,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.6416830971077266,0.7906660720052745,0.6416836201472798,0.44429098387165994,-1.652987677004575,1.324696545114812,0.0,2.2040457848586206,1.306831927704176,-0.45661457455819365,-0.8849736446141989,-0.9309146447894611,-1.2488141862471906,-0.43372665571900015,1.0647594376329563,-0.5686253632272635,-1.1992494281664847,-0.8579691784155834,-0.826741606248097,1.1552620266392177,-0.679734474586185,1.3613100434255652,0,USR-0021,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1.8758748748786613,1.3676219166452852,1.8758920062723332,-0.5771221339673472,0.5313022163699617,1.324696545114812,0.0,-0.4548453926911715,-0.434406823184728,-0.9590022482774776,2.204172170132181,0.19119501878854056,1.439505675077129,2.305599590927317,-0.9391792781128837,-0.5686253632272635,0.7430214076588125,-0.8579691784155834,1.2095677687472157,1.1552620266392177,2.517738985970508,-0.5916292246728186,0,USR-0161,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
0.07297356476973132,0.3973383638844057,0.07295738981152045,0.5176638357546789,-0.5808784687491846,-0.7548898679382681,0.0,0.03628737258872631,1.306831927704176,0.7156233307868023,0.15969387500382104,-0.9309146447894611,-0.7111502139823267,-0.43372665571900015,1.0647594376329563,-0.5686253632272635,0.7925653319328371,1.1655430348287172,-0.826741606248097,-0.8656044922632039,0.5558496610012617,0.7042318743083097,0,USR-0058,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
-0.04367705871132983,0.29881842169734335,-0.0436596687448209,0.8466713047197003,-0.4447695448743601,-0.7548898679382681,0.0,0.8830680023816536,0.14600609377824003,-0.28915201665176565,0.26305200021011,0.7522498505775413,-0.17348624171746274,-0.43372665571900015,-0.9391792781128837,1.758627146570541,-0.8055056089360783,-0.8579691784155834,1.2095677687472157,1.1552620266392177,-0.4730361683843315,-0.5916292246728186,0,USR-0022,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
-0.8983601068826772,-0.8476980047467549,-0.8983593763919305,0.012516508250851818,-0.6285619485998547,-0.7548898679382681,0.0,-0.9121069327793523,0.7264190107412081,1.0505484465996582,-0.08045173603653362,-1.3049511993154617,-0.7111502139823267,-0.43372665571900015,1.0647594376329563,-0.5686253632272635,1.1211197771184744,-0.8579691784155834,-0.826741606248097,-0.8656044922632039,-0.5169996838830376,-0.4179794961661348,0,USR-0089,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-1.0937842891596923,-1.3723856357837072,-1.0938170815556947,0.21922088607098847,-0.333113687589623,-0.7548898679382681,0.0,-1.2338835721006647,-0.6278777955057173,0.21323565706751832,0.46106979454097075,-1.3049511993154617,-0.7111502139823267,-0.43372665571900015,1.0647594376329563,-0.5686253632272635,0.749354089708876,-0.8579691784155834,-0.826741606248097,-0.8656044922632039,-0.765009737982088,-0.64380166542505,0,USR-0049,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1.1629204890299318,1.0672990394440112,1.162904167250651,0.7703275275457125,1.5648781245309724,1.324696545114812,0.0,3.49115234214387,0.7264190107412081,-1.2939273640903335,-0.9533673875312315,-0.9309146447894611,0.9018417028122651,-0.43372665571900015,1.0647594376329563,-0.5686253632272635,-0.7526090882826083,1.1655430348287172,-0.826741606248097,-0.8656044922632039,-0.11728060963448379,1.9635024947826722,0,USR-0059,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0.5654928279315717,0.7446650302970651,0.5654598120229968,0.5731211078527643,0.5169853402857654,1.324696545114812,0.0,0.5274201378686242,0.7264190107412081,0.8830858886932302,-0.4495391666411694,-0.7438963675264608,-1.2488141862471906,-0.43372665571900015,1.0647594376329563,-0.5686253632272635,1.1799764691131807,1.1655430348287172,-0.826741606248097,-0.8656044922632039,1.4630333141491665,1.273244823968604,0,USR-0170,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.809261430236257,0.886428458558602,0.8092283814908839,0.6415424175841684,0.9171085024735642,1.324696545114812,0.0,-0.9798493831627865,0.33947706609922934,-0.28915201665176565,-1.2144916279451399,-0.9309146447894611,-0.17348624171746274,-0.43372665571900015,1.0647594376329563,-0.5686253632272635,1.1479405481540366,1.1655430348287172,1.2095677687472157,-0.8656044922632039,1.7587751850753834,1.5548829773903818,0,USR-0188,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
-0.290716709560566,0.060289859379302924,-0.29071606092229446,-1.2376578569927579,-1.6291262168642477,-0.7548898679382681,0.0,3.6605084681024556,1.306831927704176,-0.9590022482774776,1.6471298649774948,1.3133046823665422,-0.7111502139823267,-0.43372665571900015,-0.9391792781128837,1.758627146570541,0.9438046797167021,-0.8579691784155834,1.2095677687472157,1.1552620266392177,0.2079098383400729,-0.5916292246728186,0,USR-0015,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.45558559683466165,0.6750994222642163,0.45555259573111684,0.8780910903726742,-0.3401340841267771,1.324696545114812,0.0,1.7467842447704396,0.5329480384202187,0.04577309916109033,0.14741370171198456,1.6873412368925427,-0.7111502139823267,-0.43372665571900015,-0.9391792781128837,1.758627146570541,-1.1992494281664847,-0.8579691784155834,-0.826741606248097,-0.8656044922632039,-0.6836423426305144,-0.5916292246728186,0,USR-0190,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
-0.5386286400216825,-0.2355206540576797,-0.5386447325941479,-1.9624735999500402,1.134898556845277,-0.7548898679382681,0.0,0.019351759992867763,0.5329480384202187,-0.7915396903710497,-0.7002593713494942,0.19119501878854056,0.36417773054740116,-0.43372665571900015,-0.9391792781128837,-0.5686253632272635,1.2462833752844313,1.1655430348287172,-0.826741606248097,1.1552620266392177,-0.007860304393259531,-0.5916292246728186,1,USR-0190,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.7381290520234456,-0.537849026265307,-0.7381283431165893,-1.3084649097608492,0.7105589706472949,-0.7548898679382681,0.0,-0.3701673297118788,1.1133609553831867,-1.2939273640903335,0.47676112708053914,1.5003229596295422,1.439505675077129,2.305599590927317,-0.9391792781128837,-0.5686253632272635,-1.1992494281664847,1.1655430348287172,-0.826741606248097,-0.8656044922632039,-0.70848521805518,-0.5916292246728186,0,USR-0175,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.6415073103997884,-0.3822978198350971,-0.6415066145083431,-0.029706642096554145,0.7734270160418096,-0.7548898679382681,0.0,-0.7427508068207668,0.33947706609922934,-0.45661457455819365,0.1960227209921703,0.7522498505775413,-1.2488141862471906,-0.43372665571900015,-0.9391792781128837,1.758627146570541,-1.1992494281664847,-0.8579691784155834,-0.826741606248097,-0.8656044922632039,-0.7063917173171465,-0.5916292246728186,0,USR-0190,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1.7400005507203933,1.315729733355917,1.7400177004169874,0.29502449501025463,-1.8882892822891886,1.324696545114812,0.0,-0.9121069327793523,-0.6278777955057173,-0.28915201665176565,-1.0367702311382867,-1.3049511993154617,0.36417773054740116,-0.43372665571900015,1.0647594376329563,-0.5686253632272635,-1.1992494281664847,-0.8579691784155834,-0.826741606248097,-0.8656044922632039,-0.656845533183684,2.630270938928203,0,USR-0051,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
-1.2722325682208844,-2.1793466889647615,-1.272231787367727,-0.21606468307551013,0.19045802044813248,-0.7548898679382681,0.0,-1.0814630587379377,-1.014819740147696,-0.6240771324646216,2.352216481483763,-0.3698598130004602,1.439505675077129,2.305599590927317,1.0647594376329563,-0.5686253632272635,1.4869252931868369,-0.8579691784155834,1.2095677687472157,1.1552620266392177,-1.0548898068418109,-0.8499331958265108,0,USR-0108,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1.9564433167221376,1.397453654864778,1.9564101134458716,-0.028986417783591976,-0.10506912142206727,1.324696545114812,0.0,-0.8951713201834938,1.306831927704176,1.0505484465996582,-1.1379111028335496,0.5652315733145411,-0.17348624171746274,-0.43372665571900015,-0.9391792781128837,1.758627146570541,-0.9470596782904344,-0.8579691784155834,1.2095677687472157,1.1552620266392177,-0.22921311576134845,-0.5916292246728186,0,USR-0055,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.351567729706954,1.1540366984687527,1.3515849317273096,1.0309587007988903,-2.603857003489113,1.324696545114812,0.0,-0.810493257204201,-0.04746487854274931,-0.6240771324646216,-0.982021125212183,-1.1179329220524614,0.36417773054740116,-0.43372665571900015,1.0647594376329563,-0.5686253632272635,-0.6825770750230847,-0.8579691784155834,-0.826741606248097,-0.8656044922632039,0.027450074721574295,2.1814949218187416,0,USR-0064,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.5926093283107327,-0.3104760299201015,-0.5925918644004187,-2.786500242017859,-0.4530125947410186,-0.7548898679382681,0.0,0.6459694260396339,1.306831927704176,-0.28915201665176565,-0.4314600226281883,-0.9309146447894611,1.439505675077129,2.305599590927317,1.0647594376329563,-0.5686253632272635,-0.04781882718144558,-0.8579691784155834,-0.826741606248097,-0.8656044922632039,-0.41218508026548745,-0.0647108297353498,1,USR-0131,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1.814999822734173,1.3446840675101295,1.8149666385110226,0.6223214312319911,0.7980772847818168,1.324696545114812,0.0,0.2564503363348874,-1.4017616847896746,1.3854735624125143,1.0177709837708837,-1.3049511993154617,1.9771696473419929,2.305599590927317,1.0647594376329563,-0.5686253632272635,1.3151978564174733,-0.8579691784155834,1.2095677687472157,1.1552620266392177,3.3651880847265203,2.716863236580866,0,USR-0051,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
-1.3111664332050004,-2.4546008785866307,-1.3111488725016038,0.550884182190058,1.2365759853440592,-0.7548898679382681,0.0,-0.9459781579710693,-0.04746487854274931,0.5481607728803742,0.26987431870557466,2.061377791418543,-0.7111502139823267,-0.43372665571900015,-0.9391792781128837,-0.5686253632272635,-1.1992494281664847,-0.8579691784155834,1.2095677687472157,-0.8656044922632039,-0.7203483889040373,-0.5916292246728186,1,USR-0135,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0.5307693895355698,0.7231059589787767,0.5307699275157305,-0.0989382041800407,-0.03656109453983894,1.324696545114812,0.0,1.0862953535319562,1.306831927704176,1.7203986782253702,1.2904931656270813,0.5652315733145411,0.9018417028122651,-0.43372665571900015,-0.9391792781128837,1.758627146570541,-0.958234999555252,1.1655430348287172,1.2095677687472157,1.1552620266392177,-0.4695470004876088,-0.5916292246728186,0,USR-0021,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
