user_id,amount,merchant,category,location,hour,day_of_week,is_weekend,is_night,log_amount,amount_zscore,is_high_amount,is_very_high_amount,is_high_risk_merchant,is_high_risk_category,is_high_risk_location,merchant_risk_score,velocity_ratio,amount_vs_user_avg,amount_vs_user_std,is_new_merchant,user_tx_count,user_tx_last_hour,user_tx_last_day,is_business_hours,amount_x_merchant_risk,amount_x_night,is_fraud
USR-0180,579.16,Costco,utilities,"Austin, US",17,0,0,0,6.3633,0.8229,0,0,0,0,0,0.07908962445206585,1.957673124081441,0.9248945898842225,-0.4964354083492717,0,386,2,1,1,0,0,0
USR-0130,133.31,Amazon,utilities,"New York, US",15,1,0,0,4.9001,-0.2917,0,0,0,0,0,0.08809703253046394,0.5495760993508225,-0.309857503946634,0.26870268940272757,0,126,1,5,1,0,0,0
USR-0198,330.29,Amazon,healthcare,"London, UK",18,1,0,0,5.803,0.2007,0,0,0,0,0,0.08577664406446507,1.7246478098290758,0.5966902499691022,-0.6985649120691411,0,187,1,3,0,0,0,0
USR-0147,251.23,Best Buy,utilities,"San Francisco, US",18,2,0,0,5.5303,0.0031,0,0,0,0,0,0.07624653758542857,0.6442648266371311,0.881046528979208,-0.20485595782495536,0,39,1,8,0,0,0,0
USR-0144,85.77,Netflix,utilities,"Seattle, US",14,3,0,0,4.4633,-0.4106,0,0,0,0,0,0.16527221803823103,1.3328012173991934,0.05930115671201297,-0.5162954181990966,0,304,1,5,1,0,0,0
USR-0147,118.46,Starbucks,food,"New York, US",18,2,0,0,4.783,-0.3289,0,0,0,0,0,0.14793157898534548,1.8456653899288655,0.7741728485302346,0.5597510917152477,0,408,2,1,0,0,0,0
USR-0146,173.89,Uber,utilities,"New York, US",10,4,0,0,5.1641,-0.1903,0,0,0,0,0,0.04055352976932475,1.3231006840498791,0.3837903953853865,0.30392251900520106,0,169,0,4,1,0,0,0
USR-0176,268.59,Best Buy,utilities,"New York, US",12,0,0,0,5.5969,0.0465,0,0,0,0,0,0.02779820588733757,1.0515737045891502,-0.4695952646365491,-0.5120207132418328,0,38,1,3,1,0,0,0
USR-0061,346.04,Costco,food,"Tokyo, JP",8,3,0,0,5.8495,0.2401,0,0,0,0,0,0.10484674217810294,1.3580062988137747,0.537108028612618,-0.9127924564911325,0,172,1,5,0,0,0,0
USR-0046,216.28,Uber,healthcare,"Miami, US",19,4,0,0,5.3812,-0.0843,0,0,0,0,0,0.19366441561829723,1.9454299656338794,0.7060189109347201,-0.4111022158608286,0,469,2,1,0,0,0,0
USR-0024,172.41,Netflix,utilities,"Miami, US",13,5,1,0,5.1556,-0.194,0,0,0,0,0,0.04969455634691844,1.506715275236076,-0.2827064374076722,-0.4916727018605225,0,490,1,1,0,0,0,0
USR-0026,62.05,McDonald's,healthcare,"San Francisco, US",16,6,1,0,4.144,-0.4699,0,0,0,0,0,0.16392154498904435,1.8006084778701554,0.8264811051129426,0.022684797721875594,0,313,0,4,0,0,0,0
USR-0032,289.4,Target,retail,"San Francisco, US",19,1,0,0,5.6713,0.0985,0,0,0,0,0,0.11987322678927305,0.5539134106951131,-0.06880396373507969,0.08528926941515325,0,125,1,6,0,0,0,0
USR-0008,234.15,Shell Gas,utilities,"London, UK",17,4,0,0,5.4602,-0.0396,0,0,0,0,0,0.15629877508873607,0.8237315412452648,0.2457809516380005,-0.829305070012464,0,365,1,3,1,0,0,0
USR-0183,35.96,Delta Airlines,utilities,"London, UK",8,1,0,0,3.6098,-0.5351,0,0,0,0,0,0.05766350019586563,0.7765005114970551,-0.8382540667656047,-0.14337105011978446,0,396,0,1,0,0,0,0
USR-0117,169.1,Walmart,food,"Miami, US",8,4,0,0,5.1364,-0.2022,0,0,0,0,0,0.13127141283023658,1.27504438613985,0.3142226570003337,-0.1286542026442179,0,349,2,3,0,0,0,0
USR-0094,360.26,Costco,healthcare,"Seattle, US",16,0,0,0,5.8896,0.2757,0,0,0,0,0,0.17253751096209138,1.5554867890700355,-0.05165234182534961,-0.804331678697997,0,432,0,7,1,0,0,0
USR-0069,90.44,Starbucks,clothing,"San Francisco, US",12,5,1,0,4.5156,-0.3989,0,0,0,0,0,0.17846927358662903,0.8913404350125709,-0.9693909194192305,0.8668726161589659,0,96,0,8,0,0,0,0
USR-0124,128.8,Best Buy,retail,"San Francisco, US",18,2,0,0,4.866,-0.303,0,0,0,0,0,0.034415067114442935,1.7168062651040046,0.6412789514879107,0.2518793402031456,0,65,0,8,0,0,0,0
USR-0035,154.88,Costco,clothing,"Tokyo, JP",19,2,0,0,5.0491,-0.2378,0,0,0,0,0,0.07394530082885803,1.4835839530711132,-0.22920675806886992,0.3632273379455795,0,418,2,9,0,0,0,0
USR-0164,71.52,Delta Airlines,retail,"New York, US",18,4,0,0,4.2838,-0.4462,0,0,0,0,0,0.04371351331814734,1.6259221274612874,0.613669478534528,0.9810102840013466,0,496,1,1,0,0,0,0
USR-0183,375.6,Starbucks,healthcare,"London, UK",15,0,0,0,5.9312,0.314,0,0,0,0,0,0.15266550288038452,1.6318143111270236,-0.7937522623281348,0.8051058133591333,0,62,0,6,1,0,0,0
USR-0069,195.28,Target,clothing,"Seattle, US",11,4,0,0,5.2795,-0.1368,0,0,0,0,0,0.06571004662263226,0.9929968180548739,0.34503691215407684,0.50474905887536,0,151,0,7,1,0,0,0
USR-0163,876.43,Target,clothing,anonymous,15,4,0,0,6.777,1.5661,0,0,0,0,1,0.9106964639654049,5.456405087864551,2.702402098565635,2.5719667282113434,0,492,3,47,1,0,0,1
USR-0029,502.73,Best Buy,crypto,anonymous,1,4,0,1,6.222,0.6318,0,0,0,1,1,0.6296931999298171,9.90647704950823,4.245624774536722,3.4825685882675637,0,327,11,13,0,0,0,1
USR-0167,171.17,Target,healthcare,"London, UK",19,5,1,0,5.1485,-0.1971,0,0,0,0,0,0.09060218175692548,1.859531577642104,-0.7776050353876973,-0.0147497914182817,0,141,1,4,0,0,0,0
USR-0191,1960.38,PawnShop Plus,food,"New York, US",0,5,1,1,7.5814,4.2759,1,0,1,0,0,0.7672002118080796,3.5802392518534796,5.170220727783255,3.745343326426224,0,173,7,25,0,0,0,1
USR-0147,83.17,Costco,healthcare,"London, UK",18,2,0,0,4.4329,-0.4171,0,0,0,0,0,0.19416748176762882,1.2846467662552232,0.25879727627052507,0.39149737796923434,0,415,0,5,0,0,0,0
USR-0152,405.75,Costco,clothing,"Miami, US",18,5,1,0,6.0082,0.3894,0,0,0,0,0,0.127825193582292,0.9160717744716991,-0.6237576805524774,-0.07260319012003569,0,186,1,5,0,0,0,0
USR-0157,90.81,Shell Gas,food,"New York, US",18,0,0,0,4.5198,-0.398,0,0,0,0,0,0.03530517379251245,0.6143005693987447,0.8810636542707668,-0.1667218845230416,0,197,2,9,0,0,0,0
USR-0086,338.87,McDonald's,healthcare,"San Francisco, US",8,6,1,0,5.8286,0.2222,0,0,0,0,0,0.16754120193423774,1.3536222037486214,-0.8729763408199973,-0.9263562647280172,0,385,0,7,0,0,0,0
USR-0181,106.87,Apple Store,healthcare,"Austin, US",8,2,0,0,4.6809,-0.3578,0,0,0,0,0,0.12117841114183966,1.5891812661077722,0.5141624040849118,-0.24429890144842714,0,85,1,9,0,0,0,0
USR-0072,161.45,Amazon,clothing,"London, UK",8,6,1,0,5.0904,-0.2214,0,0,0,0,0,0.01421510098575731,1.2472477799688395,-0.04757860642197165,0.6627429801250024,0,306,0,6,0,0,0,0
USR-0047,212.75,Uber,food,"Miami, US",18,6,1,0,5.3648,-0.0931,0,0,0,0,0,0.08990179794636426,1.6770023959164644,0.2787227139484847,0.6100893350387238,0,103,1,2,0,0,0,0
USR-0166,44.19,Target,clothing,"London, UK",18,0,0,0,3.8108,-0.5145,0,0,0,0,0,0.09567298500905984,1.8657069176049095,-0.40408109691609906,0.047204552030022384,0,81,0,4,0,0,0,0
USR-0069,407.91,Netflix,food,"London, UK",8,3,0,0,6.0135,0.3948,0,0,0,0,0,0.19620618930424066,1.2389271409893043,-0.3424967794249836,0.26680170863345154,0,240,2,3,0,0,0,0
USR-0184,764.62,Shell Gas,retail,"Miami, US",18,3,0,0,6.6407,1.2866,0,0,0,0,0,0.08821563072793034,1.8114764072816256,0.030472109728421737,0.9462206985402086,0,61,1,3,0,0,0,0
USR-0022,150.91,CryptoBridge,electronics,anonymous,4,4,0,1,5.0233,-0.2477,0,0,1,1,1,0.6310458868149694,3.844451097704206,4.764672608196355,2.82533487362317,1,78,12,36,0,0,0,1
USR-0036,2769.05,Best Buy,food,offshore,23,1,0,1,7.9266,6.2976,1,0,0,0,1,0.8821704479275714,8.237817832685607,3.107126116138264,2.837397293346841,1,214,12,37,0,0,0,1
USR-0187,344.9,Walmart,healthcare,"San Francisco, US",15,5,1,0,5.8461,0.2372,0,0,0,0,0,0.05796301942536394,1.5700243788268287,0.7904136753743987,0.02335488423133225,0,239,0,2,0,0,0,0
USR-0039,48.21,Starbucks,healthcare,"London, UK",16,1,0,0,3.896,-0.5045,0,0,0,0,0,0.07119504146080387,0.817172010494817,-0.3450052956441707,-0.7604757363614976,0,145,0,4,1,0,0,0
USR-0111,171.13,Target,food,"Tokyo, JP",17,1,0,0,5.1483,-0.1972,0,0,0,0,0,0.12099790209569215,1.6052337130923693,0.11548453190087482,0.17307086932151816,0,236,2,9,1,0,0,0
USR-0121,173.85,Delta Airlines,utilities,"Tokyo, JP",18,5,1,0,5.1639,-0.1904,0,0,0,0,0,0.055073090429838954,0.6526737089306056,-0.694281721631336,-0.5080845432309837,0,4,1,8,0,0,0,0
USR-0036,267.15,Target,utilities,"Seattle, US",14,4,0,0,5.5916,0.0429,0,0,0,0,0,0.19947855160599492,1.8449153944610313,0.15199683561131994,0.8347912261710633,0,335,1,6,1,0,0,0
USR-0179,210.74,Walmart,utilities,"Miami, US",16,1,0,0,5.3554,-0.0981,0,0,0,0,0,0.16933068615349872,0.8076163402241887,0.9359881330084685,0.42190495767349656,0,212,0,4,1,0,0,0
USR-0100,74.87,Netflix,healthcare,"Austin, US",8,2,0,0,4.329,-0.4378,0,0,0,0,0,0.07092201651030772,1.3908246463368483,-0.26153903698020775,-0.0914640555618007,0,261,2,2,0,0,0,0
USR-0143,97.38,Uber,food,"New York, US",12,2,0,0,4.5888,-0.3815,0,0,0,0,0,0.09959947582453009,1.1177613712209027,-0.3022634669140094,0.8590582884956517,0,318,1,5,1,0,0,0
USR-0001,252.69,Walmart,retail,"Chicago, US",16,2,0,0,5.5361,0.0067,0,0,0,0,0,0.15081292336511123,1.3617096697698678,0.6836575535165441,-0.720455246747421,0,361,0,3,1,0,0,0
USR-0089,217.12,Best Buy,food,"Tokyo, JP",17,1,0,0,5.385,-0.0822,0,0,0,0,0,0.13976659204925518,1.1779229019485589,0.427564909710652,0.7993348905843463,0,125,1,1,1,0,0,0
USR-0194,306.26,Uber,food,"New York, US",8,6,1,0,5.7277,0.1407,0,0,0,0,0,0.11327504361165783,1.8597081664468205,0.2484759918279842,-0.7662039185832719,0,134,2,7,0,0,0,0
USR-0038,80.05,Best Buy,utilities,"London, UK",8,4,0,0,4.3951,-0.4249,0,0,0,0,0,0.15295659280737633,1.5604706918651885,0.5571438781015021,-0.7137440289030608,0,196,1,2,0,0,0,0
USR-0141,212.47,Netflix,food,"Austin, US",18,5,1,0,5.3635,-0.0938,0,0,0,0,0,0.031020030021489377,1.7696784376017773,-0.7450226753360352,-0.20542541887926546,0,157,0,4,0,0,0,0
USR-0027,272.8,Best Buy,retail,"San Francisco, US",10,2,0,0,5.6124,0.057,0,0,0,0,0,0.07568223876574469,0.7723965752021384,0.8169011226672567,0.16678358953224093,0,200,2,8,1,0,0,0
USR-0100,383.35,Amazon,retail,"Chicago, US",16,3,0,0,5.9516,0.3334,0,0,0,0,0,0.18456259922954185,1.6851269556861301,-0.953954790424725,0.30273442197649225,0,497,2,9,1,0,0,0
USR-0149,168.8,McDonald's,food,"Austin, US",13,4,0,0,5.1346,-0.203,0,0,0,0,0,0.04144889696978506,0.779481319241181,0.6749815780049842,-0.3357071746901221,0,438,2,3,1,0,0,0
USR-0180,159.18,Uber,healthcare,"New York, US",12,1,0,0,5.0763,-0.227,0,0,0,0,0,0.15968007885575355,1.4055822975952084,-0.7714653998886245,-0.17099083159274464,0,90,2,6,1,0,0,0
USR-0179,361.08,McDonald's,utilities,"London, UK",8,2,0,0,5.8919,0.2777,0,0,0,0,0,0.05716302412385886,1.3664479311373208,-0.6689733651440524,-0.93224167950681,0,161,0,6,0,0,0,0
USR-0084,83.69,Apple Store,food,"Seattle, US",9,0,0,0,4.4389,-0.4158,0,0,0,0,0,0.09720790772323247,1.335958053335072,0.7212640357814679,0.07013943786731724,0,360,0,7,1,0,0,0
USR-0029,149.87,Delta Airlines,utilities,"Austin, US",18,5,1,0,5.0164,-0.2503,0,0,0,0,0,0.12874543753969994,1.066588921160254,0.6731296265846658,0.17490720846814867,0,257,1,3,0,0,0,0
USR-0166,145.93,Shell Gas,retail,"New York, US",9,1,0,0,4.9899,-0.2602,0,0,0,0,0,0.15541769340258574,0.6544722189969733,-0.33127437737903564,-0.8489932723922216,0,131,1,3,1,0,0,0
USR-0057,115.2,Walmart,healthcare,"Miami, US",19,0,0,0,4.7553,-0.337,0,0,0,0,0,0.05217471076726039,0.846612194882107,0.34378548719745683,-0.9605789244912717,0,54,0,5,0,0,0,0
USR-0032,141.36,Costco,clothing,"Chicago, US",8,5,1,0,4.9583,-0.2716,0,0,0,0,0,0.1725823289401943,1.7453297968504873,-0.20563294076309035,0.33617027314129233,0,469,1,7,0,0,0,0
USR-0197,186.47,Walmart,clothing,"New York, US",19,6,1,0,5.2336,-0.1588,0,0,0,0,0,0.07494529682259643,0.8891351501469387,-0.2406151836654662,0.18058988502961548,0,396,0,5,0,0,0,0
USR-0086,61.82,Walmart,healthcare,"London, UK",16,2,0,0,4.1403,-0.4705,0,0,0,0,0,0.15815416720972586,0.6713568888805952,0.13155323993312096,0.9707346244834694,0,215,0,2,1,0,0,0
USR-0004,1908.44,OffshoreBank,gambling,"Chicago, US",14,5,1,0,7.5546,4.1461,1,0,1,1,0,0.6462966738938656,9.3040061086547,6.147331145657926,4.732735425781925,0,128,7,45,0,0,0,1
USR-0122,44.83,Amazon,healthcare,"New York, US",9,5,1,0,3.8249,-0.5129,0,0,0,0,0,0.1468384905101362,0.6598680951930116,-0.719962922679102,-0.4726323947307671,0,287,1,8,0,0,0,0
USR-0190,138.49,Amazon,clothing,"Tokyo, JP",17,3,0,0,4.938,-0.2788,0,0,0,0,0,0.10859436400373913,0.5704489501625826,-0.6674332624878412,0.4760672328527409,0,307,0,4,1,0,0,0
USR-0113,741.42,McDonald's,utilities,"Miami, US",12,3,0,0,6.6099,1.2286,0,0,0,0,0,0.1470912436131621,1.4156070005119363,0.8986135941155313,-0.20670125389589145,0,152,1,6,1,0,0,0
USR-0154,227.08,Amazon,utilities,"Tokyo, JP",18,2,0,0,5.4297,-0.0573,0,0,0,0,0,0.10010508865307022,1.0165755980663498,-0.29691967773156236,-0.17441289878649546,0,61,2,8,0,0,0,0
USR-0108,51.24,Target,utilities,"San Francisco, US",14,4,0,0,3.9559,-0.4969,0,0,0,0,0,0.14199232946234108,0.9082177058449441,0.1804613337381742,-0.2780522061199464,0,44,2,1,1,0,0,0
USR-0149,140.88,Delta Airlines,utilities,"Miami, US",19,6,1,0,4.955,-0.2728,0,0,0,0,0,0.1542168106523815,1.586154993909708,0.2744631595789737,0.9611536003599763,0,466,0,9,0,0,0,0
USR-0086,229.17,Starbucks,food,"Seattle, US",17,1,0,0,5.4388,-0.0521,0,0,0,0,0,0.18394277654172797,0.5509189678786983,0.39484053449367984,-0.40530198525489847,0,176,1,7,1,0,0,0
USR-0045,383.62,Amazon,utilities,"London, UK",14,3,0,0,5.9522,0.334,0,0,0,0,0,0.02462110830954974,1.5444331638172097,-0.3202500724638677,0.4495335430575229,0,364,2,8,1,0,0,0
USR-0016,22.23,Uber,healthcare,"San Francisco, US",13,0,0,0,3.1453,-0.5694,0,0,0,0,0,0.09109524076442423,1.8149980667936743,-0.16498783194421573,-0.07611429884882481,0,34,1,7,1,0,0,0
USR-0062,232.44,Starbucks,retail,"Tokyo, JP",18,5,1,0,5.4529,-0.0439,0,0,0,0,0,0.10117636785774267,1.4412581948275551,0.7473542283726775,0.9681669383985902,0,266,1,9,0,0,0,0
USR-0003,131.59,Apple Store,food,"Austin, US",11,0,0,0,4.8872,-0.296,0,0,0,0,0,0.09878904564215399,0.9455043146823233,0.7056436433838027,0.43110663046848385,0,293,0,1,1,0,0,0
USR-0171,76.14,Netflix,healthcare,"Tokyo, JP",18,4,0,0,4.3456,-0.4346,0,0,0,0,0,0.12182530350491662,1.9734957726201223,0.7683979562630059,0.20159689288439608,0,62,0,2,0,0,0,0
USR-0093,122.41,Best Buy,utilities,"Miami, US",11,3,0,0,4.8155,-0.319,0,0,0,0,0,0.13343286330855,1.4116051923182886,0.02537702203301717,-0.5386603765644826,0,226,0,9,1,0,0,0
USR-0020,95.0,Shell Gas,food,"New York, US",12,2,0,0,4.5643,-0.3875,0,0,0,0,0,0.19903248630282272,0.760842873829231,-0.2075159621946825,0.5164769514081826,0,62,0,8,1,0,0,0
USR-0089,341.15,Shell Gas,healthcare,"Miami, US",10,4,0,0,5.8352,0.2279,0,0,0,0,0,0.1226585876199236,1.3701293117567168,-0.8170263252044903,0.7549217252607607,0,323,2,9,1,0,0,0
USR-0133,2730.18,Amazon,electronics,"Chicago, US",1,2,0,1,7.9125,6.2004,1,0,0,1,0,0.6170742535856105,6.7282176358053345,7.772731835552299,2.4378754402178155,0,461,3,49,0,0,0,1
USR-0040,128.96,Netflix,utilities,"Miami, US",10,1,0,0,4.8672,-0.3026,0,0,0,0,0,0.1174890731592003,0.900542405254132,0.757259972710316,0.5948520432138562,0,168,0,9,1,0,0,0
USR-0058,185.39,Starbucks,healthcare,"Chicago, US",19,4,0,0,5.2278,-0.1615,0,0,0,0,0,0.09843930166629687,1.8186072203421975,-0.9897096584905705,0.6398938348162002,0,437,1,7,0,0,0,0
USR-0039,95.52,Walmart,healthcare,"Tokyo, JP",11,3,0,0,4.5698,-0.3862,0,0,0,0,0,0.04669524427158568,0.626147336701977,-0.34713284699341407,0.11968862461765895,0,360,2,2,1,0,0,0
USR-0063,422.67,Target,clothing,"New York, US",13,1,0,0,6.049,0.4317,0,0,0,0,0,0.08450873017458735,0.76924598513575,0.5073976681010384,0.5776139637414885,0,404,1,4,1,0,0,0
USR-0193,172.35,Costco,food,"San Francisco, US",8,5,1,0,5.1553,-0.1941,0,0,0,0,0,0.021004887506171674,0.612041626636781,0.7048293183972953,0.9802967455012941,0,175,0,4,0,0,0,0
USR-0026,44.99,Amazon,utilities,"Chicago, US",18,1,0,0,3.8284,-0.5125,0,0,0,0,0,0.04019827382258374,1.2028091251528765,0.8886072699156597,-0.795612760612562,0,489,2,7,0,0,0,0
USR-0084,390.74,Best Buy,clothing,"Seattle, US",18,5,1,0,5.9706,0.3518,0,0,0,0,0,0.1343571307134157,0.9098892904973139,0.9017271245008207,-0.6978842164381995,0,92,0,5,0,0,0,0
USR-0015,116.68,Amazon,clothing,"London, UK",18,5,1,0,4.768,-0.3333,0,0,0,0,0,0.15170903228588323,0.800538715323069,0.736245626981062,0.4298480804044953,0,274,2,8,0,0,0,0
USR-0027,438.98,Amazon,healthcare,"Tokyo, JP",16,6,1,0,6.0867,0.4724,0,0,0,0,0,0.17050881334220866,1.6415359864144983,0.2524406432628308,-0.7375102446352249,0,181,1,3,0,0,0,0
USR-0188,467.16,Best Buy,food,"Austin, US",11,0,0,0,6.1488,0.5429,0,0,0,0,0,0.022199698044275476,1.3729571028715981,-0.46201319112980466,0.5951182012743763,0,395,0,1,1,0,0,0
USR-0045,16348.15,CryptoBridge,clothing,"Chicago, US",1,2,0,1,9.7019,40.2454,1,1,1,0,0,0.8649707436639281,9.668540466271018,7.4469119179078405,4.897141232505648,0,41,3,21,0,0,0,1
USR-0168,148.04,Costco,retail,"New York, US",13,1,0,0,5.0042,-0.2549,0,0,0,0,0,0.011856461009644895,0.9896919623659879,0.03542328676942286,-0.8242670017103333,0,461,1,1,1,0,0,0
USR-0090,65.97,Shell Gas,clothing,"Austin, US",17,6,1,0,4.2042,-0.4601,0,0,0,0,0,0.1409983441360805,1.7008800486636244,-0.5996995115103798,-0.6650348354818605,0,305,2,3,0,0,0,0
USR-0092,488.43,Walmart,retail,"Miami, US",16,1,0,0,6.1932,0.5961,0,0,0,0,0,0.16232833578326045,1.0091752888142091,0.6296502274930245,-0.8397703072306497,0,84,1,6,1,0,0,0
USR-0012,390.8,Uber,retail,"San Francisco, US",10,5,1,0,5.9708,0.352,0,0,0,0,0,0.056949614461927825,0.7393170201697825,0.7435671331844034,-0.5615720252839114,0,55,1,4,0,0,0,0
USR-0150,130.29,Costco,clothing,"Austin, US",10,1,0,0,4.8774,-0.2993,0,0,0,0,0,0.07313977881747069,1.3137179535790513,-0.013446306432400856,-0.8369470208951466,0,243,2,6,1,0,0,0
USR-0159,7165.1,OffshoreBank,electronics,offshore,0,5,1,1,8.8771,17.2878,1,1,1,1,1,0.7455675781514293,8.923717044133344,5.772588909235671,4.94140119466301,0,444,10,41,0,0,0,1
USR-0039,140.05,Walmart,clothing,"London, UK",11,5,1,0,4.9491,-0.2749,0,0,0,0,0,0.0625972814746598,1.3885254928900435,0.8247266912333819,-0.5786756219886668,0,237,1,8,0,0,0,0
USR-0087,114.3,Target,clothing,"Miami, US",8,3,0,0,4.7475,-0.3393,0,0,0,0,0,0.13018270131299817,1.0592729557834017,0.025230410411610338,-0.17393765070460598,0,422,0,9,0,0,0,0
USR-0070,132.99,Starbucks,food,"London, UK",15,1,0,0,4.8978,-0.2925,0,0,0,0,0,0.1339034166507832,0.9682220850446706,-0.20190810772577783,0.7159725078454116,0,261,2,1,1,0,0,0
USR-0031,312.21,Best Buy,healthcare,"Seattle, US",15,6,1,0,5.7469,0.1555,0,0,0,0,0,0.05484958803582816,0.610245120995019,-0.6604841898249185,0.039547897112035324,0,266,1,9,0,0,0,0
USR-0107,233.75,Uber,retail,"London, UK",8,0,0,0,5.4585,-0.0406,0,0,0,0,0,0.14991638286247172,1.4957067914327076,-0.05073824850037223,0.6883408979383943,0,44,2,6,0,0,0,0
USR-0037,56.01,Walmart,clothing,"New York, US",11,6,1,0,4.0433,-0.485,0,0,0,0,0,0.1879550815360427,0.5590153110027645,-0.7557801719799464,-0.09560194343312944,0,245,2,5,0,0,0,0
USR-0126,24061.32,Unknown Vendor,crypto,Unknown Location,3,2,0,1,10.0884,59.5283,1,1,1,1,1,0.9331341248981335,7.473839564708502,7.207509767120133,3.8189594225354364,1,178,9,47,0,0,0,1
USR-0008,254.76,Walmart,clothing,"London, UK",11,6,1,0,5.5442,0.0119,0,0,0,0,0,0.1942832887603814,0.6408510736841275,0.34520423645025256,-0.1124995613908577,0,5,2,6,0,0,0,0
USR-0113,138.1,Amazon,clothing,"Miami, US",9,6,1,0,4.9352,-0.2797,0,0,0,0,0,0.015773541342399004,1.8964230432604667,0.37905350206312227,0.353026771554493,0,147,2,5,0,0,0,0
USR-0192,145.66,Netflix,retail,"San Francisco, US",16,1,0,0,4.9881,-0.2609,0,0,0,0,0,0.019160287383505645,1.965761276331976,-0.18618407855425878,0.7415069006745183,0,73,0,9,1,0,0,0
USR-0082,9914.39,Wire Transfer Co,travel,"Chicago, US",3,1,0,1,9.2018,24.161,1,1,1,1,0,0.9072619056644646,5.220370017357791,7.213403753243426,3.502689007526906,1,455,11,30,0,0,0,1
USR-0093,241.28,Netflix,healthcare,"Chicago, US",19,3,0,0,5.4901,-0.0218,0,0,0,0,0,0.09525178829828082,0.8563161963114911,-0.25349641674131984,-0.545460745473697,0,474,2,3,0,0,0,0
USR-0198,360.84,Target,healthcare,"San Francisco, US",16,1,0,0,5.8912,0.2771,0,0,0,0,0,0.1837049380307793,1.7206494324793797,-0.7821633163065371,-0.7020162880596106,0,304,0,4,1,0,0,0
USR-0171,241.87,Shell Gas,clothing,"London, UK",14,2,0,0,5.4925,-0.0203,0,0,0,0,0,0.013464190708508711,0.7936669785253192,-0.9848742500437158,0.294949428309206,0,124,2,9,1,0,0,0
USR-0196,63.3,Target,clothing,"Austin, US",13,4,0,0,4.1636,-0.4667,0,0,0,0,0,0.05878754786689651,0.9273093529428842,-0.38542007014742685,0.6060517956653269,0,291,1,4,1,0,0,0
USR-0089,105.91,Amazon,healthcare,"London, UK",9,1,0,0,4.672,-0.3602,0,0,0,0,0,0.10927139769806248,0.6848339812582491,0.7188315865611783,0.5995621908480433,0,159,2,8,1,0,0,0
USR-0106,83.44,Amazon,retail,"Miami, US",13,4,0,0,4.4361,-0.4164,0,0,0,0,0,0.03133782543813164,0.5038760222674736,0.2759704115865953,0.030350340667463227,0,220,0,9,1,0,0,0
USR-0072,133.59,Netflix,food,"Tokyo, JP",15,1,0,0,4.9022,-0.291,0,0,0,0,0,0.156289493047819,1.334955586905076,-0.4887100043814554,-0.3958789963304099,0,152,2,4,1,0,0,0
USR-0069,92.62,Netflix,food,"Seattle, US",11,1,0,0,4.5393,-0.3934,0,0,0,0,0,0.04192269947152405,1.6053106174162732,0.7255941550864571,-0.5665203998184487,0,465,1,5,1,0,0,0
